task,pipeline,model,sampling_rate,outer_fold,inner_fold,learning_rate,channels,window,accuracy_unbalanced,accuracy_weighted,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,f1score_micro,f1score_macro,f1score_weighted,rocauc_micro,rocauc_macro,rocauc_weighted,cohen_kappa
fep,raw,shn,125,4,1,7.5e-05,61,4,0.3075221238938053,0.30722466960352424,0.3075221238938053,0.3037707270408163,0.30389577360258263,0.3075221238938053,0.30722466960352424,0.3075221238938053,0.3075221238938053,0.30424947010715886,0.304460609061136,0.24248653940283893,0.24248653940283893,0.24248653940283893,-0.38576969791952354
fep,raw,shn,125,5,1,7.5e-05,61,4,0.5099337748344371,0.5088011695906433,0.5099337748344371,0.5099677675732956,0.5099671096493178,0.5099337748344371,0.5088011695906433,0.5099337748344371,0.5099337748344371,0.49456193960837913,0.4951456801865839,0.48838206627680314,0.48838206627680314,0.48838206627680314,0.01764154260930728
fep,raw,shn,125,6,1,7.5e-05,61,4,0.5021551724137931,0.5005391537145831,0.5021551724137931,0.5005473453749316,0.5008799992450409,0.5021551724137931,0.5005391537145831,0.5021551724137931,0.5021551724137931,0.49930630491752737,0.5002830594876756,0.48758087305718745,0.48758087305718745,0.48758087305718745,0.00108108108108107
fep,raw,shn,125,7,1,7.5e-05,61,4,0.3420479302832244,0.34342360135212124,0.3420479302832244,0.33790106951871657,0.33755956333811005,0.3420479302832244,0.34342360135212124,0.3420479302832244,0.3420479302832244,0.33726333907056794,0.3364045662888091,0.3130388544950435,0.3130388544950435,0.3130388544950435,-0.31219826198905687
fep,raw,shn,125,8,1,7.5e-05,61,4,0.5348399246704332,0.5234513274336283,0.5348399246704332,0.523535321181061,0.5340419526594187,0.5348399246704332,0.5234513274336283,0.5348399246704332,0.5348399246704332,0.5234761314794159,0.5344241761390545,0.5270564340635429,0.5270564340635429,0.5270564340635429,0.04698342573552383
fep,raw,shn,125,9,1,7.5e-05,61,4,0.5746887966804979,0.5651464109873023,0.5746887966804979,0.5731948757763975,0.5734530843277236,0.5746887966804979,0.5651464109873023,0.5746887966804979,0.5746887966804979,0.5574991379271739,0.5625655636649958,0.5645849529239009,0.5645849529239009,0.5645849529239009,0.13243893444781996
fep,raw,shn,125,10,1,7.5e-05,61,4,0.5509761388286334,0.5492489835868093,0.5509761388286334,0.5686313083621866,0.5684151226127961,0.5509761388286334,0.5492489835868093,0.5509761388286334,0.5509761388286334,0.5159552613558549,0.5168025406495511,0.5204788435476586,0.5204788435476586,0.5204788435476586,0.09883561708517086
fep,raw,shn,125,1,2,7.5e-05,61,4,0.5376344086021505,0.5382053654024052,0.5376344086021505,0.5386299012271776,0.5387314821072823,0.5376344086021505,0.5382053654024052,0.5376344086021505,0.5376344086021505,0.5365971234025986,0.5363613767663368,0.5609250693802036,0.5609250693802036,0.5609250693802036,0.07631542477017594
fep,raw,shn,125,2,2,7.5e-05,61,4,0.24217118997912318,0.24194279734914545,0.24217118997912318,0.2419787961219223,0.24222615965260916,0.24217118997912318,0.24194279734914545,0.24217118997912318,0.24217118997912318,0.2419597431303051,0.24219762083522542,0.140896407394489,0.140896407394489,0.140896407394489,-0.5160739042105171
fep,raw,shn,125,3,2,7.5e-05,61,4,0.6673728813559322,0.6671428828148867,0.6673728813559322,0.6671038447718289,0.6674177207866161,0.6673728813559322,0.6671428828148867,0.6673728813559322,0.6673728813559322,0.667120364755295,0.6673923057098274,0.7005049688213202,0.7005049688213202,0.7005049688213202,0.33424372012793324
fep,raw,shn,125,4,2,7.5e-05,61,4,0.48008849557522126,0.47979441997063144,0.48008849557522126,0.4794323979591837,0.47945426787971823,0.48008849557522126,0.47979441997063144,0.48008849557522126,0.48008849557522126,0.4776313912945122,0.47778991415133215,0.4795301027900146,0.4795301027900146,0.4795301027900146,-0.04043411824628773
fep,raw,shn,125,5,2,7.5e-05,61,4,0.5518763796909493,0.5504385964912281,0.5518763796909493,0.5621995192307692,0.5620423140601121,0.5518763796909493,0.5504385964912281,0.5518763796909493,0.5518763796909493,0.5289202854376591,0.5296089682652578,0.5375048732943469,0.5375048732943469,0.5375048732943469,0.10116412045861056
fep,raw,shn,125,6,2,7.5e-05,61,4,0.38146551724137934,0.3767568974492452,0.38146551724137934,0.35876211782252054,0.36040332741906456,0.38146551724137934,0.3767568974492452,0.38146551724137934,0.38146551724137934,0.3578396624472574,0.36102517095882436,0.32245110433553953,0.32245110433553953,0.32245110433553953,-0.24862168548175356
fep,raw,shn,125,7,2,7.5e-05,61,4,0.35294117647058826,0.3537544152835277,0.35294117647058826,0.35196078431372546,0.3518262206843522,0.35294117647058826,0.3537544152835277,0.35294117647058826,0.35294117647058826,0.3514512576297473,0.35097719254402526,0.3049679061111322,0.3049679061111322,0.3049679061111322,-0.29192846785886895
fep,raw,shn,125,8,2,7.5e-05,61,4,0.6290018832391714,0.6403742927607718,0.6290018832391714,0.6389830508474577,0.6523476651026205,0.6290018832391714,0.6403742927607718,0.6290018832391714,0.6290018832391714,0.6288702587445585,0.6299100922520002,0.6837516320905267,0.6837516320905267,0.6837516320905267,0.2700699876492384
fep,raw,shn,125,9,2,7.5e-05,61,4,0.6141078838174274,0.6045780426708128,0.6141078838174274,0.6178709815604494,0.6172285014579821,0.6141078838174274,0.6045780426708128,0.6141078838174274,0.6141078838174274,0.5981677035337147,0.6028169227831309,0.6050099334888139,0.6050099334888139,0.6050099334888139,0.21265346986809053
fep,raw,shn,125,10,2,7.5e-05,61,4,0.6377440347071583,0.6368957988254781,0.6377440347071583,0.6470183949868608,0.6467884521700086,0.6377440347071583,0.6368957988254781,0.6377440347071583,0.6377440347071583,0.6310709853026448,0.63139387478996,0.6548524318626713,0.6548524318626713,0.6548524318626713,0.2742484374852703
fep,raw,shn,125,1,3,7.5e-05,61,4,0.5591397849462365,0.5604995374653099,0.5591397849462365,0.5645811115061026,0.5648136468291738,0.5591397849462365,0.5604995374653099,0.5591397849462365,0.5591397849462365,0.5526517089103614,0.5520724164071582,0.5948011100832562,0.5948011100832562,0.5948011100832562,0.12065864120658643
fep,raw,shn,125,2,3,7.5e-05,61,4,0.524008350730689,0.5206226020230206,0.524008350730689,0.5237078471470388,0.5237234802814483,0.524008350730689,0.5206226020230206,0.524008350730689,0.524008350730689,0.5061855670103093,0.5079482599057314,0.49956400418555985,0.49956400418555985,0.49956400418555985,0.04151234838777629
fep,raw,shn,125,3,3,7.5e-05,61,4,0.4830508474576271,0.48674681474293313,0.4830508474576271,0.4858757062146893,0.486210858948578,0.4830508474576271,0.48674681474293313,0.4830508474576271,0.4830508474576271,0.4766993820428936,0.47498937212354225,0.5106834150987475,0.5106834150987475,0.5106834150987475,-0.02628811777076767
fep,raw,shn,125,4,3,7.5e-05,61,4,0.37168141592920356,0.371434165442976,0.37168141592920356,0.3698440070563517,0.3699175034112658,0.37168141592920356,0.371434165442976,0.37168141592920356,0.3716814159292036,0.3695955369595537,0.3697559891879883,0.339285364659814,0.339285364659814,0.339285364659814,-0.2572525513701984
fep,raw,shn,125,5,3,7.5e-05,61,4,0.39514348785871967,0.3945906432748538,0.39514348785871967,0.39162457912457915,0.39176533547394476,0.39514348785871967,0.3945906432748538,0.39514348785871967,0.39514348785871967,0.3906268410510192,0.39097427542084234,0.3559259259259259,0.3559259259259259,0.3559259259259259,-0.21104086172579328
fep,raw,shn,125,6,3,7.5e-05,61,4,0.5258620689655172,0.5236483974120621,0.5258620689655172,0.5243566176470589,0.5245824353448276,0.5258620689655172,0.5236483974120621,0.5258620689655172,0.5258620689655172,0.5211558307533539,0.5223835450695704,0.5136089834163754,0.5136089834163754,0.5136089834163754,0.047476858763810026
fep,raw,shn,125,7,3,7.5e-05,61,4,0.5250544662309368,0.5254757111929811,0.5250544662309368,0.5255455688007007,0.5256830775202347,0.5250544662309368,0.5254757111929811,0.5250544662309368,0.5250544662309368,0.5248717948717948,0.5247297171480177,0.44950434881689394,0.44950434881689394,0.44950434881689394,0.050897294836286466
fep,raw,shn,125,8,3,7.5e-05,61,4,0.4632768361581921,0.4909545916146816,0.4632768361581921,0.48970952302360127,0.5002029012264522,0.4632768361581921,0.4909545916146816,0.4632768361581921,0.46327683615819204,0.4563354780303275,0.44719602316197243,0.5313796605251704,0.5313796605251704,0.5313796605251704,-0.01675613574216772
fep,raw,shn,125,9,3,7.5e-05,61,4,0.6576763485477178,0.6479312429817742,0.6576763485477178,0.6683773792669498,0.6666148565602528,0.6576763485477178,0.6479312429817742,0.6576763485477178,0.6576763485477178,0.6425987426018882,0.6468631160007087,0.5807894964153063,0.5807894964153063,0.5807894964153063,0.30103179764813415
fep,raw,shn,125,10,3,7.5e-05,61,4,0.613882863340564,0.6131042011745219,0.613882863340564,0.62005994005994,0.6198929920404974,0.613882863340564,0.6131042011745219,0.613882863340564,0.613882863340564,0.6078882984823579,0.6082038018959477,0.6515396777593736,0.6515396777593736,0.6515396777593736,0.22655381077157988
fep,raw,shn,125,1,4,7.5e-05,61,4,0.524731182795699,0.5254394079555966,0.524731182795699,0.5258818657531152,0.5259761840283134,0.524731182795699,0.5254394079555966,0.524731182795699,0.524731182795699,0.5230016570662037,0.5226928131859367,0.5382423681776134,0.5382423681776134,0.5382423681776134,0.05080127465016393
fep,raw,shn,125,2,4,7.5e-05,61,4,0.4342379958246347,0.43015347052668296,0.4342379958246347,0.41414422912021953,0.41501787115084626,0.4342379958246347,0.43015347052668296,0.4342379958246347,0.4342379958246347,0.40393613650661,0.40646129144977877,0.4210673177537495,0.4210673177537495,0.4210673177537495,-0.14078689504257902
fep,raw,shn,125,3,4,7.5e-05,61,4,0.6016949152542372,0.6031052886948083,0.6016949152542372,0.6038367568545833,0.6045507040546986,0.6016949152542372,0.6031052886948083,0.6016949152542372,0.6016949152542372,0.6013441874674286,0.60099345968062,0.6403220299387208,0.6403220299387208,0.6403220299387208,0.2054868112386511
fep,raw,shn,125,4,4,7.5e-05,61,4,0.45132743362831856,0.44980910425844345,0.45132743362831856,0.40523455694798716,0.4055319303459248,0.45132743362831856,0.44980910425844345,0.45132743362831856,0.45132743362831856,0.37713371266002843,0.3780849142109039,0.3526186979931474,0.3526186979931474,0.3526186979931474,-0.1006853753854009
fep,raw,shn,125,5,4,7.5e-05,61,4,0.5629139072847682,0.562485380116959,0.5629139072847682,0.5635608343908629,0.5635279397922479,0.5629139072847682,0.562485380116959,0.5629139072847682,0.5629139072847682,0.5608573890564411,0.5610564069495051,0.5851461988304094,0.5851461988304094,0.5851461988304094,0.12507315931171714
fep,raw,shn,125,6,4,7.5e-05,61,4,0.47844827586206895,0.4748642819959843,0.47844827586206895,0.4728120978120978,0.47334048950428265,0.47844827586206895,0.4748642819959843,0.47844827586206895,0.47844827586206895,0.466301640715603,0.4683839210264256,0.4473860340596416,0.4473860340596416,0.4473860340596416,-0.05059880239520953
fep,raw,shn,125,7,4,7.5e-05,61,4,0.4684095860566449,0.4698146530441718,0.4684095860566449,0.46875,0.4687780340894528,0.4684095860566449,0.4698146530441718,0.4684095860566449,0.4684095860566449,0.4645438898450947,0.4638500469353293,0.442287971438338,0.442287971438338,0.442287971438338,-0.06018667524943666
fep,raw,shn,125,8,4,7.5e-05,61,4,0.7740112994350282,0.7706151167851444,0.7740112994350282,0.7689064121785261,0.774925607600372,0.7740112994350282,0.7706151167851444,0.7740112994350282,0.7740112994350282,0.7696578848434021,0.7743691143329702,0.8240969099086028,0.8240969099086028,0.8240969099086028,0.5393757138519815
fep,raw,shn,125,9,4,7.5e-05,61,4,0.5145228215767634,0.5048976418761337,0.5145228215767634,0.5054855749695246,0.5070670931257913,0.5145228215767634,0.5048976418761337,0.5145228215767634,0.5145228215767634,0.49532860824742264,0.5010460334944603,0.5115833117387925,0.5115833117387925,0.5115833117387925,0.00995417917522523
fep,raw,shn,125,10,4,7.5e-05,61,4,0.6290672451193059,0.626919891582593,0.6290672451193059,0.725714668273415,0.7247640378817353,0.6290672451193059,0.626919891582593,0.6290672451193059,0.6290672451193059,0.5824739810916024,0.583381642079155,0.6507867790995332,0.6507867790995332,0.6507867790995332,0.25492660888632657
fep,raw,shn,125,1,5,7.5e-05,61,4,0.5290322580645161,0.5304347826086957,0.5290322580645161,0.5326414794824985,0.5327906208634069,0.5290322580645161,0.5304347826086957,0.5290322580645161,0.5290322580645161,0.5215892061016344,0.5209475636910411,0.5695467160037002,0.5695467160037002,0.5695467160037002,0.06069270857353681
fep,raw,shn,125,2,5,7.5e-05,61,4,0.47390396659707723,0.4715992326473666,0.47390396659707723,0.4698079276206014,0.4701230075418688,0.47390396659707723,0.4715992326473666,0.47390396659707723,0.47390396659707723,0.4646430598921374,0.4659660465642717,0.4348447854900593,0.4348447854900593,0.4348447854900593,-0.05704327722997715
fep,raw,shn,125,3,5,7.5e-05,61,4,0.6186440677966102,0.6210757093823567,0.6186440677966102,0.6240175235150109,0.6250341232455191,0.6186440677966102,0.6210757093823567,0.6186440677966102,0.6186440677966102,0.6170972219718411,0.6163753605869489,0.6936402681186767,0.6936402681186767,0.6936402681186767,0.24081851487802708
fep,raw,shn,125,4,5,7.5e-05,61,4,0.3008849557522124,0.3013020068526676,0.3008849557522124,0.2938428098401284,0.29367903900496367,0.3008849557522124,0.3013020068526676,0.3008849557522124,0.3008849557522124,0.2947960896613015,0.2945061436569725,0.31385217816935873,0.31385217816935873,0.31385217816935873,-0.39705393297990965
fep,raw,shn,125,5,5,7.5e-05,61,4,0.5143487858719646,0.5144152046783625,0.5143487858719646,0.5144202644202645,0.514444090603031,0.5143487858719646,0.5144152046783625,0.5143487858719646,0.5143487858719646,0.514327485380117,0.5143061848882692,0.5427680311890838,0.5427680311890838,0.5427680311890838,0.028825352277378258
fep,raw,shn,125,6,5,7.5e-05,61,4,0.38146551724137934,0.3777608388488139,0.38146551724137934,0.3674368434847477,0.3687317979853598,0.38146551724137934,0.3777608388488139,0.38146551724137934,0.38146551724137934,0.3666357518251647,0.3691421910504404,0.33697107161448653,0.33697107161448653,0.33697107161448653,-0.2460979900437923
fep,raw,shn,125,7,5,7.5e-05,61,4,0.5185185185185185,0.519436742755137,0.5185185185185185,0.5197152983780868,0.5198676158147592,0.5185185185185185,0.519436742755137,0.5185185185185185,0.5185185185185185,0.5171985435853502,0.5168135508965095,0.5137111170192563,0.5137111170192563,0.5137111170192563,0.03879355272758289
fep,raw,shn,125,8,5,7.5e-05,61,4,0.551789077212806,0.5433628318584071,0.551789077212806,0.5430890324068736,0.553347294192973,0.551789077212806,0.5433628318584071,0.551789077212806,0.551789077212806,0.5431548049394141,0.5524987434270574,0.4819091832293631,0.4819091832293631,0.4819091832293631,0.08642849913976314
fep,raw,shn,125,9,5,7.5e-05,61,4,0.6058091286307054,0.5969767642739916,0.6058091286307054,0.6073224357136029,0.6070436686193849,0.6058091286307054,0.5969767642739916,0.6058091286307054,0.6058091286307054,0.5915691451405738,0.5959993622263925,0.6122484235985144,0.6122484235985144,0.6122484235985144,0.19690618587438835
fep,raw,shn,125,10,5,7.5e-05,61,4,0.5292841648590022,0.5294759825327511,0.5292841648590022,0.5295761879579965,0.5296086349689959,0.5292841648590022,0.5294759825327511,0.5292841648590022,0.5292841648590022,0.5289650009181786,0.5288852099329726,0.49186869447372383,0.49186869447372383,0.49186869447372383,0.05892700915325344
mmi,flt,shn,125,1,1,0.00075,61,4,0.7789046653144016,0.7789983871498634,0.7789046653144016,0.7813412772172066,0.78139542414838,0.7789046653144016,0.7789983871498634,0.7789046653144016,0.7789046653144016,0.7784635046276256,0.7784434518691358,0.8772917283828708,0.8772917283828708,0.8772917283828708,0.5578911861255318
mmi,flt,shn,125,2,1,0.00075,61,4,0.8363636363636363,0.8366147516896856,0.8363636363636363,0.8387049083382614,0.8388850061824633,0.8363636363636363,0.8366147516896856,0.8363636363636363,0.8363636363636363,0.836146971201589,0.8361108603412476,0.9264701080745747,0.9264701080745747,0.9264701080745747,0.6728834716205301
mmi,flt,shn,125,3,1,0.00075,61,4,0.8089430894308943,0.808865089989588,0.8089430894308943,0.808946785472219,0.8089445678474243,0.8089430894308943,0.808865089989588,0.8089430894308943,0.8089430894308943,0.808892561983471,0.8089304575690385,0.9010527707537971,0.9010527707537971,0.9010527707537971,0.6177914414637775
mmi,flt,shn,125,4,1,0.00075,61,4,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7788574034781575,0.7788574034781574,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7775624802277761,0.7775624802277761,0.8839901234567902,0.8839901234567902,0.8839901234567902,0.5555555555555556
mmi,flt,shn,125,5,1,0.00075,61,4,0.8585858585858586,0.8586956521739131,0.8585858585858586,0.8585316877265159,0.8587303142107726,0.8585858585858586,0.8586956521739131,0.8585858585858586,0.8585858585858586,0.8585575729867415,0.8586020217853539,0.9363179041583642,0.9363179041583642,0.9363179041583642,0.7171336206896552
mmi,flt,shn,125,6,1,0.00075,61,4,0.8374164810690423,0.8387314439946019,0.8374164810690423,0.8473341473341474,0.8483119454166225,0.8374164810690423,0.8387314439946019,0.8374164810690423,0.8374164810690423,0.8365864480972395,0.8364048783846576,0.9380408033658808,0.9380408033658808,0.9380408033658808,0.6756326138803948
mmi,flt,shn,125,7,1,0.00075,61,4,0.863265306122449,0.8633061761716733,0.863265306122449,0.8632880181260829,0.8633334421333506,0.863265306122449,0.8633061761716733,0.863265306122449,0.863265306122449,0.8632647366294737,0.8632670146013749,0.9371053464620717,0.9371053464620717,0.9371053464620717,0.7265397237909608
